Position,Track Name,Artist,URL,filename,ID,date,country,group,duration_ms,popularity,acousticness,danceability,energy,key,instrumentalness,liveness,loudness,mode,speechiness,valence,tempo,loud_start
11,Losing Sleep - Sebastien Remix,Tom Gregory,https://open.spotify.com/track/6Qtg3tKq2VLLy4JtRX1nxh,2019-02-25-za-viral.csv,6Qtg3tKq2VLLy4JtRX1nxh,2019-02-25,za,viral,190956,16,0.139,0.836,0.672,2,0,0.368,-5.545,1,0.0371,0.737,114.966,-13.088
12,Woke Up Late (feat. Hailee Steinfeld),Drax Project,https://open.spotify.com/track/3qLBz3j26AHO2jBYUQWLA6,2019-02-25-za-viral.csv,3qLBz3j26AHO2jBYUQWLA6,2019-02-25,za,viral,181859,0,0.043,0.698,0.66,2,0,0.186,-5.429,0,0.083,0.351,119.214,-14.612
13,Rainy Days (feat. Eminem),WESTSIDE BOOGIE,https://open.spotify.com/track/015jLlgBeSkl3CApWJhlv7,2019-02-25-za-viral.csv,015jLlgBeSkl3CApWJhlv7,2019-02-25,za,viral,234640,57,0.0146,0.866,0.51,10,0,0.107,-6.254,1,0.256,0.171,106.949,-19.039
14,Whipped,Tellaman,https://open.spotify.com/track/5izmlzt9mbvzuZogW9TXJB,2019-02-25-za-viral.csv,5izmlzt9mbvzuZogW9TXJB,2019-02-25,za,viral,197445,42,0.0745,0.79,0.762,10,0,0.101,-4.859,1,0.0555,0.744,98.952,-6.264
15,Bones (feat. OneRepublic),Galantis,https://open.spotify.com/track/1pfgsjmxVZhoZpeDx6POKv,2019-02-25-za-viral.csv,1pfgsjmxVZhoZpeDx6POKv,2019-02-25,za,viral,205792,67,0.00463,0.658,0.804,0,0,0.178,-5.735,1,0.0377,0.508,120.047,-13.327
16,Big Plans,Why Don't We,https://open.spotify.com/track/6Yx181fZzA0YE2EkUsYruq,2019-02-25-za-viral.csv,6Yx181fZzA0YE2EkUsYruq,2019-02-25,za,viral,179929,1,0.0668,0.693,0.604,11,0,0.114,-5.279,1,0.0427,0.651,75.014,-10.199
17,Rainbow,Kacey Musgraves,https://open.spotify.com/track/79qxwHypONUt3AFq0WPpT9,2019-02-25-za-viral.csv,79qxwHypONUt3AFq0WPpT9,2019-02-25,za,viral,214293,71,0.88,0.581,0.197,3,0,0.107,-7.697,1,0.0329,0.349,130.367,-15.421
18,Dancing With A Stranger (with Normani),Sam Smith,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-02-25-za-viral.csv,6Qs4SXO9dwPj5GKvVOv8Ki,2019-02-25,za,viral,171029,80,0.45,0.741,0.52,8,1.97e-06,0.222,-7.513,1,0.0656,0.347,102.998,-15.26
19,Power Over Me,Dermot Kennedy,https://open.spotify.com/track/0OGNtqKkjI7FCE9HZ4Khgo,2019-02-25-za-viral.csv,0OGNtqKkjI7FCE9HZ4Khgo,2019-02-25,za,viral,206960,3,0.0519,0.42,0.843,9,0,0.106,-4.231,0,0.121,0.491,173.827,-14.459
20,Sweet but Psycho,Ava Max,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-02-25-za-viral.csv,25sgk305KZfyuqVBQIahim,2019-02-25,za,viral,187436,35,0.0691,0.719,0.704,1,0,0.166,-4.724,1,0.0476,0.628,133.002,-8.865
1,Taksim,Sarque,https://open.spotify.com/track/2rHIgdUgomHKUdesFfnGZW,2020-01-21-tr-viral.csv,2rHIgdUgomHKUdesFfnGZW,2020-01-21,tr,viral,83252,22,0.123,0.621,0.789,5,0.12,0.136,-9.15,1,0.283,0.516,130.02,-14.758
2,Sevgi Yürek İster,Bülent Yiğit,https://open.spotify.com/track/2jOZRFWSopkMd9XRSI7AjO,2020-01-21-tr-viral.csv,2jOZRFWSopkMd9XRSI7AjO,2020-01-21,tr,viral,227395,11,0.0163,0.687,0.705,2,0,0.418,-4.925,0,0.0494,0.304,127.909,-8.844
3,Dolunay,Enes Batur,https://open.spotify.com/track/0Ca4p7aZRXKdGvLuqezTwC,2020-01-21-tr-viral.csv,0Ca4p7aZRXKdGvLuqezTwC,2020-01-21,tr,viral,182037,54,0.358,0.711,0.594,0,0,0.0938,-9.286,0,0.09,0.273,129.943,-27.672
4,No Idea,Don Toliver,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu,2020-01-21-tr-viral.csv,3VyjsVV24RmBIbWJAeUJNu,2020-01-21,tr,viral,154424,7,0.519,0.651,0.631,6,0.000579,0.165,-5.717,0,0.0896,0.35,127.994,-22.09
5,Bütün Istanbul Biliyo,İkiye On Kala,https://open.spotify.com/track/0V0bWil6rS8w4Xbn6eGwCQ,2020-01-21-tr-viral.csv,0V0bWil6rS8w4Xbn6eGwCQ,2020-01-21,tr,viral,150000,6,0.367,0.649,0.437,0,0.0385,0.123,-16.355,1,0.0759,0.385,82.056,-20.859
6,Falling,Trevor Daniel,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,2020-01-21-tr-viral.csv,4TnjEaWOeW0eKTKIEvJyCa,2020-01-21,tr,viral,159381,83,0.123,0.785,0.431,10,0,0.0887,-8.756,0,0.0364,0.236,127.085,-15.196
7,Benim Hikayem,Nahide Babashlı,https://open.spotify.com/track/5aniwWDGFRJYYg5pXi9KM5,2020-01-21-tr-viral.csv,5aniwWDGFRJYYg5pXi9KM5,2020-01-21,tr,viral,195556,52,0.551,0.545,0.699,3,0.00124,0.234,-5.718,0,0.187,0.45,174.772,-17.825
8,The Box,Roddy Ricch,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,2020-01-21-tr-viral.csv,0nbXyq5TXYPCO7pr3N8S4I,2020-01-21,tr,viral,196652,87,0.104,0.896,0.586,10,0,0.79,-6.687,0,0.0559,0.642,116.971,-15.954
9,Derdi Ne?,Sefo,https://open.spotify.com/track/6z43ryWu3B1Yy15OXYCEgd,2020-01-21-tr-viral.csv,6z43ryWu3B1Yy15OXYCEgd,2020-01-21,tr,viral,224210,56,0.104,0.371,0.527,7,0.171,0.118,-14.546,1,0.191,0.409,82.219,-23.325
10,Ayy Macarena,Tyga,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX,2020-01-21-tr-viral.csv,6LcauUZjF1eXQrgqMUecHX,2020-01-21,tr,viral,131606,75,0.133,0.816,0.63,2,0,0.0692,-5.568,1,0.226,0.715,96.493,-11.495
11,Bu Gece Bizim Olsa,Mil Savior,https://open.spotify.com/track/54rz3ZjIk7Ozt8IdJWKP2h,2020-01-21-tr-viral.csv,54rz3ZjIk7Ozt8IdJWKP2h,2020-01-21,tr,viral,209250,51,0.631,0.834,0.628,6,0,0.237,-6.509,0,0.0368,0.506,130.036,-15.127
12,Ayrılsak Ölürüz Biz,Taner Kaya,https://open.spotify.com/track/4t2x1xqMqLpzFftrXzIAnI,2020-01-21-tr-viral.csv,4t2x1xqMqLpzFftrXzIAnI,2020-01-21,tr,viral,261207,2,0.0883,0.67,0.795,11,0,0.274,-5.467,1,0.0453,0.294,102.095,-21.324
13,Dur Diyemem,Melis Fis,https://open.spotify.com/track/5fRFG4SLTAQzy5FuO8aqVt,2020-01-21-tr-viral.csv,5fRFG4SLTAQzy5FuO8aqVt,2020-01-21,tr,viral,166841,1,0.653,0.602,0.709,11,0,0.672,-3.864,1,0.143,0.447,159.899,-22.621
14,Hikayem Bitmedi,can keskin,https://open.spotify.com/track/3d095101OA0cMGI3iW1AyP,2020-01-21-tr-viral.csv,3d095101OA0cMGI3iW1AyP,2020-01-21,tr,viral,114081,0,0.0343,0.451,0.554,1,0.000703,0.145,-9.678,1,0.372,0.403,185.59,-27.98
15,Yalan De,Tuvana Türkay,https://open.spotify.com/track/4sQS0vYGHrLhnyDyvoKZKh,2020-01-21-tr-viral.csv,4sQS0vYGHrLhnyDyvoKZKh,2020-01-21,tr,viral,196638,34,0.642,0.579,0.721,6,0,0.111,-4.898,0,0.0556,0.326,159.863,-18.256
16,İstemem Söz Sevmeni,Ferman Akgül,https://open.spotify.com/track/53QiI2eOSXB4GPkPsoMd0I,2020-01-21-tr-viral.csv,53QiI2eOSXB4GPkPsoMd0I,2020-01-21,tr,viral,214013,51,0.219,0.609,0.702,0,0,0.131,-6.171,0,0.0483,0.651,83.042,-8.974
17,KARAMBOL,MAW,https://open.spotify.com/track/2PAJzU25H1cNGkAjkA9nnS,2020-01-21-tr-viral.csv,2PAJzU25H1cNGkAjkA9nnS,2020-01-21,tr,viral,141818,53,0.624,0.741,0.573,4,0.00224,0.129,-6.292,0,0.0443,0.318,132.06,-13.294
18,Beautiful Boyz,CocoRosie,https://open.spotify.com/track/0QxL3mQCG6WFp0ILAqJ5Vr,2020-01-21-tr-viral.csv,0QxL3mQCG6WFp0ILAqJ5Vr,2020-01-21,tr,viral,277906,43,0.898,0.615,0.462,9,0.000195,0.228,-12.101,0,0.213,0.534,89.917,-21.444
19,Issız Duvarlar,kimbureyhan,https://open.spotify.com/track/5gfvdSYf97w8HUzpwxLpP0,2020-01-21-tr-viral.csv,5gfvdSYf97w8HUzpwxLpP0,2020-01-21,tr,viral,218395,47,0.75,0.659,0.745,2,0,0.164,-4.841,0,0.0435,0.473,120.04,-13.174
20,GOODMORNINGTOKYO!,TOKYO’S REVENGE,https://open.spotify.com/track/0Q2n5yzl2XRqYbV77tZNYp,2020-01-21-tr-viral.csv,0Q2n5yzl2XRqYbV77tZNYp,2020-01-21,tr,viral,150115,75,0.0408,0.907,0.539,4,0,0.253,-7.782,1,0.36,0.664,124.918,-9.528
1,BEBE,6ix9ine,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C,2018-09-28-ar-viral.csv,7ATATJztoWLcqDAcVVof0C,2018-09-28,ar,viral,217822,1,0.172,0.635,0.902,0,0,0.125,-3.559,1,0.109,0.286,102.063,-3.857
2,Cuando Te Besé,Becky G,https://open.spotify.com/track/2XXMDz7SPZ4mSFN1PXfHUy,2018-09-28-ar-viral.csv,2XXMDz7SPZ4mSFN1PXfHUy,2018-09-28,ar,viral,254383,68,0.307,0.772,0.732,9,5.14e-06,0.106,-3.713,0,0.213,0.295,100.048,-8.241
3,Quiere Beber,Anuel AA,https://open.spotify.com/track/3rPAD722s5FFNnwjC91t7Z,2018-09-28-ar-viral.csv,3rPAD722s5FFNnwjC91t7Z,2018-09-28,ar,viral,187125,2,0.372,0.773,0.57,8,0.00524,0.108,-3.482,1,0.113,0.772,95.038,-9.344
4,Celoso,Lele Pons,https://open.spotify.com/track/33zcmmElV1YbRZe57biUjg,2018-09-28-ar-viral.csv,33zcmmElV1YbRZe57biUjg,2018-09-28,ar,viral,179693,64,0.352,0.746,0.703,4,0,0.331,-4.179,0,0.107,0.667,166.043,-16.089
5,Como Soy,Pacho El Antifeka,https://open.spotify.com/track/7jIfxFhZSmH3LGud6D5m2w,2018-09-28-ar-viral.csv,7jIfxFhZSmH3LGud6D5m2w,2018-09-28,ar,viral,312232,42,0.0732,0.825,0.752,9,0,0.106,-6.826,0,0.0537,0.391,113.95,-20.996
6,Ya No Tiene Novio,Sebastian Yatra,https://open.spotify.com/track/7uQmJ1jgNzBpATSoWKSPFu,2018-09-28-ar-viral.csv,7uQmJ1jgNzBpATSoWKSPFu,2018-09-28,ar,viral,198933,68,0.048,0.632,0.832,7,0,0.0705,-1.948,0,0.154,0.784,182.184,-8.444
7,Amigos Con Derechos,Reik,https://open.spotify.com/track/2zDj4WjbNDmrRL6Z4YjjCA,2018-09-28-ar-viral.csv,2zDj4WjbNDmrRL6Z4YjjCA,2018-09-28,ar,viral,227476,2,0.0481,0.686,0.807,1,0,0.0652,-3.324,1,0.0613,0.63,183.971,-18.844
8,Noticed,Lil Mosey,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC,2018-09-28-ar-viral.csv,7d6XJZjnm7iWcKwYL9z5kC,2018-09-28,ar,viral,165000,0,0.462,0.699,0.558,11,0,0.116,-7.622,1,0.0603,0.493,79.992,-13.73
9,Baby Shark,Pinkfong,https://open.spotify.com/track/5ygDXis42ncn6kYG14lEVG,2018-09-28-ar-viral.csv,5ygDXis42ncn6kYG14lEVG,2018-09-28,ar,viral,80927,75,0.259,0.829,0.886,8,0,0.0559,-1.746,1,0.112,0.777,115.056,-3.205
10,Toda - Remix,Alex Rose,https://open.spotify.com/track/7nD2JPaxIKUdxd2UWgnaGL,2018-09-28-ar-viral.csv,7nD2JPaxIKUdxd2UWgnaGL,2018-09-28,ar,viral,367680,1,0.161,0.512,0.451,5,0,0.0672,-7.222,0,0.131,0.368,80.04,-15.92
11,Mala Mía,Maluma,https://open.spotify.com/track/62o8KoI44JfN7aYxgTnPvh,2018-09-28-ar-viral.csv,62o8KoI44JfN7aYxgTnPvh,2018-09-28,ar,viral,183752,66,0.31,0.749,0.752,6,0,0.232,-4.883,1,0.345,0.901,180.049,-10.078
12,Vaina Loca,Ozuna,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2018-09-28-ar-viral.csv,48zFZh27QU5qsrBjn4C2FA,2018-09-28,ar,viral,176133,72,0.315,0.754,0.805,6,0,0.203,-4.249,1,0.0752,0.555,93.982,-10.185
13,Mocca,Lalo Ebratt,https://open.spotify.com/track/0NKoPGc72yUKTIneVhFfg1,2018-09-28-ar-viral.csv,0NKoPGc72yUKTIneVhFfg1,2018-09-28,ar,viral,200293,63,0.185,0.786,0.695,1,0,0.123,-5.343,0,0.353,0.591,97.957,-10.198
14,Medley da Gaiola - DENNIS Remix,MC Kevin o Chris,https://open.spotify.com/track/7rLegaz7zKB6EtDNzcslKE,2018-09-28-ar-viral.csv,7rLegaz7zKB6EtDNzcslKE,2018-09-28,ar,viral,239999,58,0.711,0.896,0.756,4,0,0.0779,-5.56,0,0.228,0.686,140.073,-13.896
15,Sin Querer Queriendo (feat. Mau y Ricky),Lali,https://open.spotify.com/track/5rUNrHC5b0oYanaw370Ncz,2018-09-28-ar-viral.csv,5rUNrHC5b0oYanaw370Ncz,2018-09-28,ar,viral,228533,53,0.181,0.7,0.862,11,0,0.1,-4.893,0,0.101,0.618,170.108,-21.877
16,Creep On Me,GASHI,https://open.spotify.com/track/1MUL6DO2gVimj2YrVedubd,2018-09-28-ar-viral.csv,1MUL6DO2gVimj2YrVedubd,2018-09-28,ar,viral,194777,61,0.347,0.449,0.597,9,1.03e-05,0.197,-4.401,0,0.14,0.505,134.598,-6.778
17,Si Te Vas,Lit Killah,https://open.spotify.com/track/5VsHkOtg0Llpa6mTGZhp5e,2018-09-28-ar-viral.csv,5VsHkOtg0Llpa6mTGZhp5e,2018-09-28,ar,viral,240441,60,0.401,0.717,0.685,7,0,0.199,-3.181,1,0.0414,0.432,139.965,-15.866
18,Sweet but Psycho,Ava Max,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2018-09-28-ar-viral.csv,25sgk305KZfyuqVBQIahim,2018-09-28,ar,viral,187436,35,0.0691,0.719,0.704,1,0,0.166,-4.724,1,0.0476,0.628,133.002,-8.865
19,PURPURA,WOS,https://open.spotify.com/track/0RHazYjaRGLIYPvn6mtRWY,2018-09-28-ar-viral.csv,0RHazYjaRGLIYPvn6mtRWY,2018-09-28,ar,viral,194181,60,0.466,0.817,0.803,2,0,0.0498,-2.941,1,0.21,0.348,110.214,-9.592
20,Asesina,Brytiago,https://open.spotify.com/track/6rbhaJsE4uLzpPf8WYSHDK,2018-09-28-ar-viral.csv,6rbhaJsE4uLzpPf8WYSHDK,2018-09-28,ar,viral,187213,61,0.614,0.845,0.663,10,0,0.114,-5.233,0,0.27,0.508,94.215,-11.478
1,I LOVE...,Official HIGE DANdism,https://open.spotify.com/track/6Yrkz3dWqy933CQWQc4Yah,2020-02-20-jp-viral.csv,6Yrkz3dWqy933CQWQc4Yah,2020-02-20,jp,viral,282026,72,0.0171,0.54,0.706,9,0,0.225,-5.235,1,0.0543,0.385,172.021,-8.257
2,death bed (coffee for your head),Powfu,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,2020-02-20-jp-viral.csv,7eJMfftS33KTjuF7lTsMCx,2020-02-20,jp,viral,173333,87,0.731,0.726,0.431,8,0,0.696,-8.765,0,0.135,0.348,144.026,-14.029
3,もう二度と,ECHOLL,https://open.spotify.com/track/7yp1OOqjpknVB13pJK7OqD,2020-02-20-jp-viral.csv,7yp1OOqjpknVB13pJK7OqD,2020-02-20,jp,viral,194933,31,0.448,0.459,0.634,7,0,0.154,-6.537,1,0.0641,0.312,184.075,-24.795
4,夜に駆ける,YOASOBI,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,2020-02-20-jp-viral.csv,3dPtXHP0oXQ4HCWHsOA9js,2020-02-20,jp,viral,261013,79,0.00231,0.67,0.874,8,1.72e-05,0.3,-5.221,1,0.0305,0.789,130.041,-7.766
5,ベノム,相沢,https://open.spotify.com/track/48a3U3qLQ32ohbX9DNkERU,2020-02-20-jp-viral.csv,48a3U3qLQ32ohbX9DNkERU,2020-02-20,jp,viral,201550,46,0.00788,0.599,0.967,5,0.000401,0.17,-3.546,0,0.0525,0.845,151.995,-6.956
6,ROOFTOPS feat. 藤原聡,KERENMI,https://open.spotify.com/track/5WrGRCtRfqJF9tu8soYd3b,2020-02-20-jp-viral.csv,5WrGRCtRfqJF9tu8soYd3b,2020-02-20,jp,viral,187408,39,0.00955,0.629,0.652,5,0,0.184,-6.027,1,0.0322,0.225,122.908,-16.102
7,Any song,ZICO,https://open.spotify.com/track/1iIhGHzzrzqQfuNkFI2qAn,2020-02-20-jp-viral.csv,1iIhGHzzrzqQfuNkFI2qAn,2020-02-20,jp,viral,227226,71,0.118,0.874,0.787,10,0,0.11,-2.416,0,0.129,0.896,108.007,-13.705
8,紅蓮華,LiSA,https://open.spotify.com/track/23DbzwNJSLo7nkSWjODMvY,2020-02-20-jp-viral.csv,23DbzwNJSLo7nkSWjODMvY,2020-02-20,jp,viral,238586,73,0.00339,0.545,0.979,4,0.000118,0.0775,-2.8,0,0.153,0.309,135.002,-12.773
9,どろん,King Gnu,https://open.spotify.com/track/2JY4tbfUERXveQxv6wTFFv,2020-02-20-jp-viral.csv,2JY4tbfUERXveQxv6wTFFv,2020-02-20,jp,viral,182853,44,0.303,0.579,0.945,8,0,0.318,-1.669,1,0.0474,0.576,120.057,-3.597
10,風と星,ECHOLL,https://open.spotify.com/track/6y8G2xm17Hnx8RRqzdLhO5,2020-02-20-jp-viral.csv,6y8G2xm17Hnx8RRqzdLhO5,2020-02-20,jp,viral,279666,22,0.903,0.427,0.284,10,0,0.0858,-9.147,1,0.0327,0.377,135.851,-23.152
11,不可幸力,Vaundy,https://open.spotify.com/track/3eWLKn5HOZDrTP7jIFqJwV,2020-02-20-jp-viral.csv,3eWLKn5HOZDrTP7jIFqJwV,2020-02-20,jp,viral,199787,58,0.0197,0.68,0.741,0,0,0.0795,-6.457,1,0.0369,0.533,94.015,-12.737
12,愛にできることはまだあるかい,Amelia Khor,https://open.spotify.com/track/1ZOtCG52C4MBNv4WRfLQhh,2020-02-20-jp-viral.csv,1ZOtCG52C4MBNv4WRfLQhh,2020-02-20,jp,viral,397486,24,0.453,0.624,0.219,1,4.98e-05,0.0735,-14.797,1,0.0436,0.242,141.772,-25.219
13,真昼の星座,ECHOLL,https://open.spotify.com/track/2V9OllIMK7Dg9fqdgJfrsg,2020-02-20-jp-viral.csv,2V9OllIMK7Dg9fqdgJfrsg,2020-02-20,jp,viral,272280,23,0.022,0.565,0.675,4,6.63e-06,0.108,-4.492,1,0.0366,0.425,120.04,-8.134
14,白日,King Gnu,https://open.spotify.com/track/4wel6DQu0dMVBRVn2ZTPoy,2020-02-20-jp-viral.csv,4wel6DQu0dMVBRVn2ZTPoy,2020-02-20,jp,viral,276373,57,0.562,0.605,0.891,1,0,0.322,-3.242,1,0.115,0.697,93.011,-15.326
15,sakayume,澁谷逆太郎,https://open.spotify.com/track/6yl1shyIh3gBCyeZT4Omiz,2020-02-20-jp-viral.csv,6yl1shyIh3gBCyeZT4Omiz,2020-02-20,jp,viral,263194,26,0.0429,0.626,0.678,1,2.44e-05,0.0722,-4.844,1,0.039,0.308,143.953,-16.663
16,Tiny Light,Akari Kito,https://open.spotify.com/track/7lJg1UzfyK1blRjWbyi0iO,2020-02-20-jp-viral.csv,7lJg1UzfyK1blRjWbyi0iO,2020-02-20,jp,viral,290813,0,0.0351,0.497,0.947,7,1.33e-05,0.191,-3.99,1,0.061,0.302,169.995,-15.369
17,君が隣にいることいつか当たり前になってさ,落合渉,https://open.spotify.com/track/4l3Gwyi6qjuQOMATThnaCu,2020-02-20-jp-viral.csv,4l3Gwyi6qjuQOMATThnaCu,2020-02-20,jp,viral,291000,50,0.572,0.572,0.612,0,0,0.111,-5.692,1,0.0293,0.424,150.013,-9.743
18,Pretender,Official HIGE DANdism,https://open.spotify.com/track/58dxGXavrcagRqA58fNB0Z,2020-02-20-jp-viral.csv,58dxGXavrcagRqA58fNB0Z,2020-02-20,jp,viral,326842,70,0.047,0.538,0.869,8,0,0.14,-3.464,1,0.0275,0.369,91.972,-6.292
19,あの夢をなぞって,YOASOBI,https://open.spotify.com/track/4BE1OloRc9xwjyqA4wFFuN,2020-02-20-jp-viral.csv,4BE1OloRc9xwjyqA4wFFuN,2020-02-20,jp,viral,242666,67,0.217,0.537,0.793,8,0.000361,0.143,-3.446,1,0.04,0.73,180.029,-10.482
20,bad guy,Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2020-02-20-jp-viral.csv,2Fxmhks0bxGSBdJ92vM42m,2020-02-20,jp,viral,194087,86,0.328,0.701,0.425,7,0.13,0.1,-10.965,1,0.375,0.562,135.128,-20.898
1,NEVER MET!,CMTEN,https://open.spotify.com/track/7nJWotqUUPhVaCAOov6qGp,2020-07-19-gb-viral.csv,7nJWotqUUPhVaCAOov6qGp,2020-07-19,gb,viral,147000,17,0.216,0.678,0.722,6,0,0.166,-3.352,1,0.117,0.944,160.061,-10.287
2,Savage Love (Laxed - Siren Beat),Jawsh 685,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,2020-07-19-gb-viral.csv,1xQ6trAsedVPCdbtDAmk0c,2020-07-19,gb,viral,171374,86,0.234,0.767,0.481,0,0,0.269,-8.52,0,0.0803,0.761,150.076,-10.09
3,Such a Whore (Stellular Remix),JVLA,https://open.spotify.com/track/6A25J9As7towpxovYryAWr,2020-07-19-gb-viral.csv,6A25J9As7towpxovYryAWr,2020-07-19,gb,viral,147638,75,0.00391,0.624,0.614,2,0.0278,0.187,-4.165,1,0.0448,0.139,168.87,-10.14
4,Goosebumps,HVME,https://open.spotify.com/track/5WSrKZAdS4mkPEBpZPCZR9,2020-07-19-gb-viral.csv,5WSrKZAdS4mkPEBpZPCZR9,2020-07-19,gb,viral,163020,12,0.291,0.767,0.67,1,1.16e-06,0.127,-7.209,1,0.0408,0.465,124.939,-12.492
5,Cold Feet,Tayo Sound,https://open.spotify.com/track/43MucIWRjbzSiX0jqzSTHc,2020-07-19-gb-viral.csv,43MucIWRjbzSiX0jqzSTHc,2020-07-19,gb,viral,172065,50,0.164,0.788,0.473,4,0,0.151,-7.122,0,0.0893,0.687,125.989,-20.714
6,Then Leave (feat. Queendome Come),BeatKing,https://open.spotify.com/track/2Xoc4gqPbBa3QHKpBLJ5l8,2020-07-19-gb-viral.csv,2Xoc4gqPbBa3QHKpBLJ5l8,2020-07-19,gb,viral,151519,68,0.0656,0.912,0.568,2,0.000105,0.0521,-6.107,1,0.476,0.491,140.968,-17.177
7,Stunnin' (feat. Harm Franklin),Curtis Waters,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx,2020-07-19-gb-viral.csv,2D0dj3hVkRQJCp63cxCPEx,2020-07-19,gb,viral,144000,74,0.33,0.885,0.685,11,0,0.148,-6.429,0,0.0627,0.937,99.954,-12.544
8,Hatchback,Cochise,https://open.spotify.com/track/12hVQgYR254ZziANtiKVWQ,2020-07-19-gb-viral.csv,12hVQgYR254ZziANtiKVWQ,2020-07-19,gb,viral,149145,71,0.0221,0.734,0.692,2,0,0.224,-6.227,0,0.0555,0.348,77.994,-14.937
9,Hood Baby,KBFR,https://open.spotify.com/track/5au5NgWCdev4WeLRB3YEOR,2020-07-19-gb-viral.csv,5au5NgWCdev4WeLRB3YEOR,2020-07-19,gb,viral,110062,67,0.0488,0.974,0.472,11,0.000157,0.116,-11.848,0,0.447,0.806,126.065,-19.019
10,"Leeds, Leeds, Leeds (Marching On Together)",Leeds United Team & Supporters,https://open.spotify.com/track/0Xb2S7UK2ELS8fC9hAd3NF,2020-07-19-gb-viral.csv,0Xb2S7UK2ELS8fC9hAd3NF,2020-07-19,gb,viral,142093,35,0.0192,0.722,0.625,5,2.08e-06,0.0697,-12.018,1,0.0397,0.727,95.413,-19.478
11,Volcano Man,Will Ferrell,https://open.spotify.com/track/5j5THOJJaBw3NoQy3zo9Py,2020-07-19-gb-viral.csv,5j5THOJJaBw3NoQy3zo9Py,2020-07-19,gb,viral,81282,43,0.245,0.462,0.626,8,0,0.109,-5.348,1,0.05,0.224,124.742,-12.82
12,Deep End,John Summit,https://open.spotify.com/track/61eyaitcIdl1jpnc6Kb8M3,2020-07-19-gb-viral.csv,61eyaitcIdl1jpnc6Kb8M3,2020-07-19,gb,viral,156210,65,0.00418,0.797,0.843,1,0.527,0.123,-7.672,0,0.0442,0.835,125.992,-7.019
13,Wildfires,SAULT,https://open.spotify.com/track/4Tzw9IdZbVyzmpWrvsGaNX,2020-07-19-gb-viral.csv,4Tzw9IdZbVyzmpWrvsGaNX,2020-07-19,gb,viral,206947,66,0.108,0.862,0.314,3,0.156,0.0878,-8.269,0,0.0369,0.502,114.472,-8.504
14,Who's That What's That,Niko B,https://open.spotify.com/track/6pRlNmiZ15mI0D0Y9VBjDe,2020-07-19-gb-viral.csv,6pRlNmiZ15mI0D0Y9VBjDe,2020-07-19,gb,viral,240000,63,0.423,0.86,0.668,7,1.85e-06,0.096,-8.512,1,0.221,0.237,128.096,-10.789
15,I See Red,Everybody Loves an Outlaw,https://open.spotify.com/track/5MAK1nd8R6PWnle1Q1WJvh,2020-07-19-gb-viral.csv,5MAK1nd8R6PWnle1Q1WJvh,2020-07-19,gb,viral,230613,76,0.00713,0.509,0.448,4,0.0137,0.244,-7.552,0,0.0357,0.221,156.909,-18.979
16,RUUD,Keeya Keys,https://open.spotify.com/track/4sBgGeMaofSSSZwve9YV7F,2020-07-19-gb-viral.csv,4sBgGeMaofSSSZwve9YV7F,2020-07-19,gb,viral,154285,43,0.162,0.732,0.629,11,0.000253,0.15,-8.7,1,0.28,0.641,140.115,-12.488
17,In This Shirt,The Irrepressibles,https://open.spotify.com/track/60mItLdFl6xkYc1sAjlZlf,2020-07-19-gb-viral.csv,60mItLdFl6xkYc1sAjlZlf,2020-07-19,gb,viral,334986,69,0.709,0.31,0.484,9,0.247,0.125,-6.463,1,0.0299,0.038,79.863,-10.59
18,GO (feat. Juice WRLD),The Kid LAROI,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew,2020-07-19-gb-viral.csv,2t7D3y0jvYjR8IP9Bosyew,2020-07-19,gb,viral,183947,69,0.185,0.544,0.744,6,0,0.336,-5.007,1,0.0889,0.572,73.699,-10.18
19,Party Girl (Remix),StaySolidRocky,https://open.spotify.com/track/1eIsyfDHoEbemSnQFsgyAv,2020-07-19-gb-viral.csv,1eIsyfDHoEbemSnQFsgyAv,2020-07-19,gb,viral,147672,57,0.533,0.752,0.375,6,0,0.175,-10.157,0,0.204,0.591,129.995,-31.894
